LESTE,NORTE,ANOM
658098,7287426,1.00
658198,7287426,1.00
658298,7287426,1.00
658398,7287426,1.00
658498,7287426,1.00
658598,7287426,1.00
658698,7287426,1.00
658798,7287426,1.01
658898,7287426,1.07
658998,7287426,0.93
659098,7287426,0.10
659198,7287426,-0.03
659298,7287426,-0.01
659398,7287426,0.00
659498,7287426,0.00
659598,7287426,0.00
659698,7287426,-0.00
659798,7287426,-0.00
659898,7287426,-0.00
659998,7287426,0.00
660098,7287426,-0.00
660198,7287426,-0.00
660298,7287426,0.00
660398,7287426,0.00
660498,7287426,-0.00
660598,7287426,-0.00
660698,7287426,0.00
660798,7287426,0.00
660898,7287426,-0.00
660998,7287426,-0.00
661098,7287426,0.00
661198,7287426,0.00
661298,7287426,-0.00
661398,7287426,-0.00
661498,7287426,0.00
661598,7287426,0.00
661698,7287426,-0.00
661798,7287426,-0.00
661898,7287426,0.00
661998,7287426,-0.00
662098,7287426,0.00
662198,7287426,0.00
662298,7287426,0.00
662398,7287426,0.00
662498,7287426,-0.00
662598,7287426,0.00
662698,7287426,0.00
662798,7287426,-0.00
662898,7287426,0.00
662998,7287426,0.00
663098,7287426,-0.00
663198,7287426,-0.00
663298,7287426,0.00
663398,7287426,0.00
663498,7287426,-0.00
663598,7287426,0.00
663698,7287426,-0.00
663798,7287426,0.00
663898,7287426,-0.00
663998,7287426,0.00
664098,7287426,-0.00
664198,7287426,0.00
664298,7287426,0.00
652198,7287526,0.00
652298,7287526,0.00
652398,7287526,-0.00
652498,7287526,0.00
652598,7287526,0.00
652698,7287526,0.00
652798,7287526,0.00
652898,7287526,0.00
652998,7287526,-0.00
653098,7287526,0.00
653198,7287526,-0.00
653298,7287526,0.00
653398,7287526,-0.00
653498,7287526,-0.00
653598,7287526,-0.00
653698,7287526,-0.00
653798,7287526,-0.00
653898,7287526,0.00
653998,7287526,0.00
654098,7287526,0.00
654198,7287526,0.00
654298,7287526,0.00
654398,7287526,0.00
654498,7287526,-0.00
654598,7287526,-0.00
654698,7287526,-0.00
654798,7287526,0.00
654898,7287526,-0.00
654998,7287526,0.00
655098,7287526,0.00
655198,7287526,-0.00
655298,7287526,-0.00
655398,7287526,-0.00
655498,7287526,0.00
655598,7287526,-0.00
655698,7287526,0.00
655798,7287526,-0.00
655898,7287526,0.00
655998,7287526,-0.00
656098,7287526,0.00
656198,7287526,-0.00
656298,7287526,0.00
656398,7287526,-0.00
656498,7287526,-0.00
656598,7287526,-0.00
656698,7287526,0.00
656798,7287526,-0.00
656898,7287526,0.00
656998,7287526,-0.00
657098,7287526,0.00
657198,7287526,-0.00
657298,7287526,-0.00
657398,7287526,0.00
657498,7287526,-0.01
657598,7287526,0.38
657698,7287526,1.00
657798,7287526,1.01
657898,7287526,1.00
657998,7287526,1.00
658098,7287526,1.00
658198,7287526,1.00
658298,7287526,1.00
658398,7287526,1.00
658498,7287526,1.00
658598,7287526,1.00
658698,7287526,1.00
658798,7287526,1.00
658898,7287526,1.02
658998,7287526,1.01
659098,7287526,0.49
659198,7287526,0.02
659298,7287526,-0.02
659398,7287526,-0.01
659498,7287526,0.00
659598,7287526,-0.00
659698,7287526,-0.00
659798,7287526,0.00
659898,7287526,0.00
659998,7287526,-0.00
660098,7287526,-0.00
660198,7287526,-0.00
660298,7287526,-0.00
660398,7287526,-0.00
660498,7287526,0.00
660598,7287526,-0.00
660698,7287526,0.00
660798,7287526,-0.00
660898,7287526,0.00
660998,7287526,-0.00
661098,7287526,0.00
661198,7287526,-0.00
661298,7287526,-0.00
661398,7287526,-0.00
661498,7287526,0.00
661598,7287526,-0.00
661698,7287526,-0.00
661798,7287526,0.00
661898,7287526,-0.00
661998,7287526,0.00
662098,7287526,0.00
662198,7287526,0.00
662298,7287526,0.00
662398,7287526,-0.00
662498,7287526,-0.00
662598,7287526,-0.00
662698,7287526,0.00
662798,7287526,0.00
662898,7287526,0.00
662998,7287526,-0.00
663098,7287526,-0.00
663198,7287526,0.00
663298,7287526,0.00
663398,7287526,0.00
663498,7287526,0.00
663598,7287526,-0.00
663698,7287526,-0.00
663798,7287526,0.00
663898,7287526,0.00
663998,7287526,-0.00
664098,7287526,-0.00
664198,7287526,-0.00
664298,7287526,0.00
652198,7287626,0.00
652298,7287626,0.00
652398,7287626,0.00
652498,7287626,0.00
652598,7287626,0.00
652698,7287626,0.00
652798,7287626,0.00
652898,7287626,0.00
652998,7287626,-0.00
653098,7287626,0.00
653198,7287626,0.00
653298,7287626,0.00
653398,7287626,0.00
653498,7287626,0.00
653598,7287626,0.00
653698,7287626,0.00
653798,7287626,0.00
653898,7287626,0.00
653998,7287626,0.00
654098,7287626,0.00
654198,7287626,0.00
654298,7287626,0.00
654398,7287626,0.00
654498,7287626,-0.00
654598,7287626,-0.00
654698,7287626,0.00
654798,7287626,-0.00
654898,7287626,0.00
654998,7287626,0.00
655098,7287626,-0.00
655198,7287626,0.00
655298,7287626,-0.00
655398,7287626,0.00
655498,7287626,-0.00
655598,7287626,0.00
655698,7287626,0.00
655798,7287626,0.00
655898,7287626,0.00
655998,7287626,0.00
656098,7287626,0.00
656198,7287626,0.00
656298,7287626,0.00
656398,7287626,0.00
656498,7287626,0.00
656598,7287626,0.00
656698,7287626,-0.00
656798,7287626,0.00
656898,7287626,-0.00
656998,7287626,0.00
657098,7287626,-0.00
657198,7287626,-0.00
657298,7287626,0.01
657398,7287626,-0.03
657498,7287626,0.14
657598,7287626,0.98
657698,7287626,1.02
657798,7287626,1.00
657898,7287626,1.00
657998,7287626,1.00
658098,7287626,1.00
658198,7287626,1.00
658298,7287626,1.00
658398,7287626,1.00
658498,7287626,1.00
658598,7287626,1.00
658698,7287626,1.00
658798,7287626,1.00
658898,7287626,1.00
658998,7287626,1.03
659098,7287626,0.88
659198,7287626,0.29
659298,7287626,-0.04
659398,7287626,-0.01
659498,7287626,-0.00
659598,7287626,0.00
659698,7287626,0.00
659798,7287626,0.00
659898,7287626,-0.00
659998,7287626,0.00
660098,7287626,-0.00
660198,7287626,0.00
660298,7287626,0.00
660398,7287626,0.00
660498,7287626,0.00
660598,7287626,0.00
660698,7287626,0.00
660798,7287626,0.00
660898,7287626,0.00
660998,7287626,0.00
661098,7287626,0.00
661198,7287626,0.00
661298,7287626,0.00
661398,7287626,0.00
661498,7287626,0.00
661598,7287626,0.00
661698,7287626,0.00
661798,7287626,0.00
661898,7287626,0.00
661998,7287626,-0.00
662098,7287626,-0.00
662198,7287626,0.00
662298,7287626,-0.00
662398,7287626,0.00
662498,7287626,-0.00
662598,7287626,-0.00
662698,7287626,-0.00
662798,7287626,0.00
662898,7287626,-0.00
662998,7287626,-0.00
663098,7287626,0.00
663198,7287626,0.00
663298,7287626,0.00
663398,7287626,-0.00
663498,7287626,-0.00
663598,7287626,-0.00
663698,7287626,0.00
663798,7287626,0.00
663898,7287626,-0.00
663998,7287626,-0.00
664098,7287626,-0.00
664198,7287626,0.00
664298,7287626,0.00
652198,7287726,0.00
652298,7287726,0.00
652398,7287726,0.00
652498,7287726,-0.00
652598,7287726,0.00
652698,7287726,0.00
652798,7287726,0.00
652898,7287726,0.00
652998,7287726,-0.00
653098,7287726,-0.00
653198,7287726,-0.00
653298,7287726,-0.00
653398,7287726,0.00
653498,7287726,0.00
653598,7287726,-0.00
653698,7287726,0.00
653798,7287726,0.00
653898,7287726,0.00
653998,7287726,-0.00
654098,7287726,0.00
654198,7287726,0.00
654298,7287726,0.00
654398,7287726,-0.00
654498,7287726,0.00
654598,7287726,0.00
654698,7287726,-0.00
654798,7287726,0.00
654898,7287726,0.00
654998,7287726,-0.00
655098,7287726,0.00
655198,7287726,-0.00
655298,7287726,0.00
655398,7287726,-0.00
655498,7287726,0.00
655598,7287726,-0.00
655698,7287726,-0.00
655798,7287726,-0.00
655898,7287726,0.00
655998,7287726,-0.00
656098,7287726,0.00
656198,7287726,-0.00
656298,7287726,0.00
656398,7287726,-0.00
656498,7287726,0.00
656598,7287726,-0.00
656698,7287726,0.00
656798,7287726,-0.00
656898,7287726,0.00
656998,7287726,-0.00
657098,7287726,0.00
657198,7287726,-0.01
657298,7287726,-0.01
657398,7287726,0.03
657498,7287726,0.58
657598,7287726,1.02
657698,7287726,1.01
657798,7287726,1.00
657898,7287726,1.00
657998,7287726,1.00
658098,7287726,1.00
658198,7287726,1.00
658298,7287726,1.00
658398,7287726,1.00
658498,7287726,1.00
658598,7287726,1.00
658698,7287726,1.00
658798,7287726,1.00
658898,7287726,1.00
658998,7287726,1.01
659098,7287726,0.98
659198,7287726,0.66
659298,7287726,0.00
659398,7287726,-0.01
659498,7287726,-0.00
659598,7287726,-0.00
659698,7287726,0.00
659798,7287726,-0.00
659898,7287726,0.00
659998,7287726,-0.00
660098,7287726,-0.00
660198,7287726,-0.00
660298,7287726,0.00
660398,7287726,-0.00
660498,7287726,0.00
660598,7287726,-0.00
660698,7287726,0.00
660798,7287726,-0.00
660898,7287726,0.00
660998,7287726,-0.00
661098,7287726,0.00
661198,7287726,-0.00
661298,7287726,-0.00
661398,7287726,-0.00
661498,7287726,0.00
661598,7287726,-0.00
661698,7287726,0.00
661798,7287726,-0.00
661898,7287726,0.00
661998,7287726,0.00
662098,7287726,-0.00
662198,7287726,-0.00
662298,7287726,0.00
662398,7287726,-0.00
662498,7287726,0.00
662598,7287726,0.00
662698,7287726,-0.00
662798,7287726,-0.00
662898,7287726,-0.00
662998,7287726,0.00
663098,7287726,0.00
663198,7287726,-0.00
663298,7287726,-0.00
663398,7287726,0.00
663498,7287726,-0.00
663598,7287726,-0.00
663698,7287726,0.00
663798,7287726,-0.00
663898,7287726,0.00
663998,7287726,-0.00
664098,7287726,-0.00
664198,7287726,0.00
664298,7287726,0.00
652198,7287826,0.00
652298,7287826,0.00
652398,7287826,0.00
652498,7287826,0.00
652598,7287826,-0.00
652698,7287826,0.00
652798,7287826,0.00
652898,7287826,0.00
652998,7287826,0.00
653098,7287826,-0.00
653198,7287826,-0.00
653298,7287826,0.00
653398,7287826,0.00
653498,7287826,0.00
653598,7287826,0.00
653698,7287826,-0.00
653798,7287826,-0.00
653898,7287826,0.00
653998,7287826,-0.00
654098,7287826,0.00
654198,7287826,0.00
654298,7287826,-0.00
654398,7287826,-0.00
654498,7287826,0.00
654598,7287826,-0.00
654698,7287826,0.00
654798,7287826,0.00
654898,7287826,-0.00
654998,7287826,0.00
655098,7287826,-0.00
655198,7287826,-0.00
655298,7287826,-0.00
655398,7287826,-0.00
655498,7287826,-0.00
655598,7287826,-0.00
655698,7287826,-0.00
655798,7287826,-0.00
655898,7287826,-0.00
655998,7287826,-0.00
656098,7287826,-0.00
656198,7287826,-0.00
656298,7287826,-0.00
656398,7287826,-0.00
656498,7287826,-0.00
656598,7287826,-0.00
656698,7287826,-0.00
656798,7287826,-0.00
656898,7287826,-0.00
656998,7287826,0.00
657098,7287826,-0.00
657198,7287826,-0.00
657298,7287826,-0.02
657398,7287826,0.17
657498,7287826,0.99
657598,7287826,1.02
657698,7287826,1.00
657798,7287826,1.00
657898,7287826,1.00
657998,7287826,1.00
658098,7287826,1.00
658198,7287826,1.00
658298,7287826,1.00
658398,7287826,1.00
658498,7287826,1.00
658598,7287826,1.00
658698,7287826,1.00
658798,7287826,1.00
658898,7287826,1.00
658998,7287826,1.00
659098,7287826,1.00
659198,7287826,0.88
659298,7287826,0.32
659398,7287826,-0.04
659498,7287826,-0.01
659598,7287826,-0.00
659698,7287826,-0.00
659798,7287826,-0.00
659898,7287826,-0.00
659998,7287826,-0.00
660098,7287826,-0.00
660198,7287826,-0.00
660298,7287826,-0.00
660398,7287826,-0.00
660498,7287826,-0.00
660598,7287826,-0.00
660698,7287826,-0.00
660798,7287826,-0.00
660898,7287826,-0.00
660998,7287826,-0.00
661098,7287826,-0.00
661198,7287826,-0.00
661298,7287826,-0.00
661398,7287826,-0.00
661498,7287826,-0.00
661598,7287826,0.00
661698,7287826,-0.00
661798,7287826,-0.00
661898,7287826,0.00
661998,7287826,-0.00
662098,7287826,-0.00
662198,7287826,-0.00
662298,7287826,-0.00
662398,7287826,-0.00
662498,7287826,0.00
662598,7287826,0.00
662698,7287826,-0.00
662798,7287826,-0.00
662898,7287826,0.00
662998,7287826,0.00
663098,7287826,-0.00
663198,7287826,-0.00
663298,7287826,0.00
663398,7287826,0.00
663498,7287826,-0.00
663598,7287826,0.00
663698,7287826,-0.00
663798,7287826,0.00
663898,7287826,-0.00
663998,7287826,-0.00
664098,7287826,-0.00
664198,7287826,0.00
664298,7287826,0.00
652198,7287926,0.00
652298,7287926,0.00
652398,7287926,0.00
652498,7287926,0.00
652598,7287926,0.00
652698,7287926,0.00
652798,7287926,0.00
652898,7287926,0.00
652998,7287926,0.00
653098,7287926,0.00
653198,7287926,-0.00
653298,7287926,0.00
653398,7287926,0.00
653498,7287926,0.00
653598,7287926,0.00
653698,7287926,0.00
653798,7287926,-0.00
653898,7287926,-0.00
653998,7287926,0.00
654098,7287926,0.00
654198,7287926,-0.00
654298,7287926,-0.00
654398,7287926,0.00
654498,7287926,0.00
654598,7287926,0.00
654698,7287926,0.00
654798,7287926,-0.00
654898,7287926,0.00
654998,7287926,-0.00
655098,7287926,-0.00
655198,7287926,-0.00
655298,7287926,-0.01
655398,7287926,-0.00
655498,7287926,-0.00
655598,7287926,-0.00
655698,7287926,-0.00
655798,7287926,-0.00
655898,7287926,-0.00
655998,7287926,-0.00
656098,7287926,-0.01
656198,7287926,-0.00
656298,7287926,-0.01
656398,7287926,-0.00
656498,7287926,-0.01
656598,7287926,-0.00
656698,7287926,-0.00
656798,7287926,-0.00
656898,7287926,-0.01
656998,7287926,-0.00
657098,7287926,-0.01
657198,7287926,-0.01
657298,7287926,0.07
657398,7287926,0.79
657498,7287926,1.02
657598,7287926,1.00
657698,7287926,1.00
657798,7287926,1.00
657898,7287926,1.00
657998,7287926,1.00
658098,7287926,1.00
658198,7287926,1.00
658298,7287926,1.00
658398,7287926,1.00
658498,7287926,1.00
658598,7287926,1.00
658698,7287926,1.00
658798,7287926,1.00
658898,7287926,1.00
658998,7287926,1.00
659098,7287926,1.00
659198,7287926,1.00
659298,7287926,0.86
659398,7287926,0.04
659498,7287926,-0.03
659598,7287926,-0.00
659698,7287926,-0.01
659798,7287926,-0.00
659898,7287926,-0.00
659998,7287926,-0.00
660098,7287926,-0.00
660198,7287926,-0.00
660298,7287926,-0.00
660398,7287926,-0.00
660498,7287926,-0.01
660598,7287926,-0.00
660698,7287926,-0.01
660798,7287926,-0.00
660898,7287926,-0.01
660998,7287926,-0.00
661098,7287926,-0.01
661198,7287926,-0.00
661298,7287926,-0.00
661398,7287926,0.00
661498,7287926,-0.01
661598,7287926,-0.01
661698,7287926,0.00
661798,7287926,0.00
661898,7287926,0.00
661998,7287926,0.00
662098,7287926,-0.00
662198,7287926,0.00
662298,7287926,0.00
662398,7287926,0.00
662498,7287926,-0.00
662598,7287926,0.00
662698,7287926,-0.00
662798,7287926,0.00
662898,7287926,0.00
662998,7287926,-0.00
663098,7287926,-0.00
663198,7287926,0.00
663298,7287926,-0.00
663398,7287926,0.00
663498,7287926,0.00
663598,7287926,-0.00
663698,7287926,0.00
663798,7287926,-0.00
663898,7287926,0.00
663998,7287926,-0.00
664098,7287926,-0.00
664198,7287926,0.00
664298,7287926,0.00
652198,7288026,0.00
652298,7288026,0.00
652398,7288026,0.00
652498,7288026,0.00
652598,7288026,0.00
652698,7288026,0.00
652798,7288026,0.00
652898,7288026,0.00
652998,7288026,0.00
653098,7288026,0.00
653198,7288026,0.00
653298,7288026,-0.00
653398,7288026,0.00
653498,7288026,0.00
653598,7288026,0.00
653698,7288026,0.00
653798,7288026,0.00
653898,7288026,-0.00
653998,7288026,0.00
654098,7288026,-0.00
654198,7288026,-0.00
654298,7288026,0.00
654398,7288026,-0.00
654498,7288026,0.00
654598,7288026,0.00
654698,7288026,-0.00
654798,7288026,0.00
654898,7288026,-0.00
654998,7288026,-0.00
655098,7288026,-0.01
655198,7288026,0.03
655298,7288026,0.02
655398,7288026,0.02
655498,7288026,0.02
655598,7288026,0.01
655698,7288026,0.02
655798,7288026,0.02
655898,7288026,0.02
655998,7288026,0.02
656098,7288026,0.02
656198,7288026,0.02
656298,7288026,0.02
656398,7288026,0.02
656498,7288026,0.03
656598,7288026,0.03
656698,7288026,0.02
656798,7288026,0.03
656898,7288026,0.03
656998,7288026,0.02
657098,7288026,0.03
657198,7288026,0.03
657298,7288026,0.34
657398,7288026,1.01
657498,7288026,1.01
657598,7288026,1.00
657698,7288026,1.00
657798,7288026,1.00
657898,7288026,1.00
657998,7288026,1.00
658098,7288026,1.00
658198,7288026,1.00
658298,7288026,1.00
658398,7288026,1.00
658498,7288026,1.00
658598,7288026,1.00
658698,7288026,1.00
658798,7288026,1.00
658898,7288026,1.00
658998,7288026,1.00
659098,7288026,0.99
659198,7288026,1.01
659298,7288026,0.94
659398,7288026,0.47
659498,7288026,0.01
659598,7288026,0.02
659698,7288026,0.02
659798,7288026,0.02
659898,7288026,0.02
659998,7288026,0.02
660098,7288026,0.02
660198,7288026,0.01
660298,7288026,0.02
660398,7288026,0.02
660498,7288026,0.02
660598,7288026,0.02
660698,7288026,0.02
660798,7288026,0.02
660898,7288026,0.03
660998,7288026,0.03
661098,7288026,0.03
661198,7288026,0.03
661298,7288026,0.02
661398,7288026,0.03
661498,7288026,0.03
661598,7288026,0.01
661698,7288026,-0.01
661798,7288026,-0.00
661898,7288026,0.00
661998,7288026,0.00
662098,7288026,-0.00
662198,7288026,0.00
662298,7288026,0.00
662398,7288026,-0.00
662498,7288026,0.00
662598,7288026,0.00
662698,7288026,0.00
662798,7288026,-0.00
662898,7288026,-0.00
662998,7288026,-0.00
663098,7288026,0.00
663198,7288026,-0.00
663298,7288026,0.00
663398,7288026,0.00
663498,7288026,0.00
663598,7288026,0.00
663698,7288026,-0.00
663798,7288026,0.00
663898,7288026,-0.00
663998,7288026,-0.00
664098,7288026,-0.00
664198,7288026,0.00
664298,7288026,0.00
652198,7288126,0.00
652298,7288126,0.00
652398,7288126,0.00
652498,7288126,0.00
652598,7288126,0.00
652698,7288126,-0.00
652798,7288126,-0.00
652898,7288126,0.00
652998,7288126,0.00
653098,7288126,0.00
653198,7288126,0.00
653298,7288126,-0.00
653398,7288126,-0.00
653498,7288126,-0.00
653598,7288126,-0.00
653698,7288126,0.00
653798,7288126,0.00
653898,7288126,0.00
653998,7288126,-0.00
654098,7288126,-0.00
654198,7288126,0.00
654298,7288126,-0.00
654398,7288126,0.00
654498,7288126,-0.00
654598,7288126,-0.00
654698,7288126,0.00
654798,7288126,-0.00
654898,7288126,-0.00
654998,7288126,-0.00
655098,7288126,0.03
655198,7288126,0.52
655298,7288126,0.52
655398,7288126,0.51
655498,7288126,0.51
655598,7288126,0.51
655698,7288126,0.51
655798,7288126,0.51
655898,7288126,0.51
655998,7288126,0.51
656098,7288126,0.51
656198,7288126,0.51
656298,7288126,0.51
656398,7288126,0.51
656498,7288126,0.51
656598,7288126,0.51
656698,7288126,0.51
656798,7288126,0.51
656898,7288126,0.51
656998,7288126,0.51
657098,7288126,0.51
657198,7288126,0.54
657298,7288126,0.78
657398,7288126,1.01
657498,7288126,1.00
657598,7288126,1.00
657698,7288126,1.00
657798,7288126,1.00
657898,7288126,1.00
657998,7288126,1.00
658098,7288126,1.00
658198,7288126,1.00
658298,7288126,1.00
658398,7288126,1.00
658498,7288126,1.00
658598,7288126,1.00
658698,7288126,1.00
658798,7288126,1.00
658898,7288126,1.00
658998,7288126,1.00
659098,7288126,1.00
659198,7288126,1.00
659298,7288126,1.00
659398,7288126,0.92
659498,7288126,0.51
659598,7288126,0.51
659698,7288126,0.51
659798,7288126,0.51
659898,7288126,0.51
659998,7288126,0.51
660098,7288126,0.51
660198,7288126,0.51
660298,7288126,0.51
660398,7288126,0.51
660498,7288126,0.51
660598,7288126,0.51
660698,7288126,0.51
660798,7288126,0.51
660898,7288126,0.51
660998,7288126,0.51
661098,7288126,0.51
661198,7288126,0.51
661298,7288126,0.51
661398,7288126,0.51
661498,7288126,0.49
661598,7288126,0.17
661698,7288126,0.00
661798,7288126,-0.00
661898,7288126,0.00
661998,7288126,0.00
662098,7288126,0.00
662198,7288126,-0.00
662298,7288126,0.00
662398,7288126,0.00
662498,7288126,0.00
662598,7288126,-0.00
662698,7288126,0.00
662798,7288126,0.00
662898,7288126,-0.00
662998,7288126,0.00
663098,7288126,-0.00
663198,7288126,0.00
663298,7288126,0.00
663398,7288126,-0.00
663498,7288126,0.00
663598,7288126,0.00
663698,7288126,-0.00
663798,7288126,0.00
663898,7288126,0.00
663998,7288126,-0.00
664098,7288126,-0.00
664198,7288126,0.00
664298,7288126,0.00
652198,7288226,0.00
652298,7288226,0.00
652398,7288226,-0.00
652498,7288226,-0.00
652598,7288226,0.00
652698,7288226,0.00
652798,7288226,-0.00
652898,7288226,-0.00
652998,7288226,-0.00
653098,7288226,0.00
653198,7288226,0.00
653298,7288226,-0.00
653398,7288226,-0.00
653498,7288226,0.00
653598,7288226,0.00
653698,7288226,-0.00
653798,7288226,0.00
653898,7288226,-0.00
653998,7288226,-0.00
654098,7288226,0.00
654198,7288226,-0.00
654298,7288226,0.00
654398,7288226,0.00
654498,7288226,-0.00
654598,7288226,0.00
654698,7288226,-0.00
654798,7288226,-0.00
654898,7288226,0.00
654998,7288226,-0.01
655098,7288226,0.05
655198,7288226,0.73
655298,7288226,1.02
655398,7288226,1.00
655498,7288226,1.00
655598,7288226,1.00
655698,7288226,1.00
655798,7288226,1.00
655898,7288226,1.00
655998,7288226,1.00
656098,7288226,0.99
656198,7288226,0.99
656298,7288226,0.99
656398,7288226,0.99
656498,7288226,0.99
656598,7288226,0.99
656698,7288226,1.00
656798,7288226,0.99
656898,7288226,0.98
656998,7288226,0.99
657098,7288226,0.99
657198,7288226,1.00
657298,7288226,1.01
657398,7288226,1.00
657498,7288226,1.00
657598,7288226,1.00
657698,7288226,1.00
657798,7288226,1.00
657898,7288226,1.00
657998,7288226,1.00
658098,7288226,1.00
658198,7288226,1.00
658298,7288226,1.00
658398,7288226,1.00
658498,7288226,1.00
658598,7288226,1.00
658698,7288226,1.00
658798,7288226,1.00
658898,7288226,1.00
658998,7288226,1.00
659098,7288226,1.00
659198,7288226,1.00
659298,7288226,1.00
659398,7288226,0.99
659498,7288226,0.98
659598,7288226,0.99
659698,7288226,0.99
659798,7288226,1.00
659898,7288226,1.00
659998,7288226,1.00
660098,7288226,1.00
660198,7288226,1.00
660298,7288226,1.00
660398,7288226,1.00
660498,7288226,1.00
660598,7288226,0.99
660698,7288226,0.99
660798,7288226,0.99
660898,7288226,0.99
660998,7288226,0.99
661098,7288226,0.99
661198,7288226,0.99
661298,7288226,1.00
661398,7288226,0.99
661498,7288226,0.60
661598,7288226,-0.00
661698,7288226,-0.01
661798,7288226,-0.00
661898,7288226,0.00
661998,7288226,0.00
662098,7288226,-0.00
662198,7288226,-0.00
662298,7288226,0.00
662398,7288226,0.00
662498,7288226,-0.00
662598,7288226,-0.00
662698,7288226,0.00
662798,7288226,-0.00
662898,7288226,0.00
662998,7288226,0.00
663098,7288226,0.00
663198,7288226,0.00
663298,7288226,-0.00
663398,7288226,-0.00
663498,7288226,-0.00
663598,7288226,-0.00
663698,7288226,0.00
663798,7288226,0.00
663898,7288226,-0.00
663998,7288226,-0.00
664098,7288226,0.00
664198,7288226,0.00
664298,7288226,0.00
652198,7288326,0.00
652298,7288326,0.00
652398,7288326,0.00
652498,7288326,0.00
652598,7288326,0.00
652698,7288326,0.00
652798,7288326,-0.00
652898,7288326,0.00
652998,7288326,-0.00
653098,7288326,-0.00
653198,7288326,-0.00
653298,7288326,-0.00
653398,7288326,0.00
653498,7288326,0.00
653598,7288326,0.00
653698,7288326,0.00
653798,7288326,-0.00
653898,7288326,-0.00
653998,7288326,0.00
654098,7288326,-0.00
654198,7288326,0.00
654298,7288326,0.00
654398,7288326,-0.00
654498,7288326,0.00
654598,7288326,0.00
654698,7288326,-0.00
654798,7288326,-0.00
654898,7288326,0.00
654998,7288326,-0.00
655098,7288326,-0.01
655198,7288326,0.11
655298,7288326,1.00
655398,7288326,1.01
655498,7288326,1.00
655598,7288326,1.00
655698,7288326,1.00
655798,7288326,1.00
655898,7288326,1.00
655998,7288326,1.00
656098,7288326,1.00
656198,7288326,1.00
656298,7288326,1.00
656398,7288326,1.01
656498,7288326,1.01
656598,7288326,1.01
656698,7288326,1.00
656798,7288326,1.01
656898,7288326,1.01
656998,7288326,1.01
657098,7288326,1.01
657198,7288326,1.01
657298,7288326,1.00
657398,7288326,1.00
657498,7288326,1.00
657598,7288326,1.00
657698,7288326,1.00
657798,7288326,1.00
657898,7288326,1.00
657998,7288326,1.00
658098,7288326,1.00
658198,7288326,1.00
658298,7288326,1.00
658398,7288326,1.00
658498,7288326,1.00
658598,7288326,1.00
658698,7288326,1.00
658798,7288326,1.00
658898,7288326,1.00
658998,7288326,1.00
659098,7288326,1.00
659198,7288326,1.00
659298,7288326,1.00
659398,7288326,1.00
659498,7288326,1.00
659598,7288326,1.00
659698,7288326,1.00
659798,7288326,1.00
659898,7288326,1.00
659998,7288326,1.00
660098,7288326,1.00
660198,7288326,1.00
660298,7288326,1.00
660398,7288326,1.00
660498,7288326,1.00
660598,7288326,1.00
660698,7288326,1.00
660798,7288326,1.01
660898,7288326,1.01
660998,7288326,1.01
661098,7288326,1.01
661198,7288326,1.01
661298,7288326,1.00
661398,7288326,0.90
661498,7288326,0.23
661598,7288326,-0.04
661698,7288326,-0.01
661798,7288326,0.00
661898,7288326,0.00
661998,7288326,-0.00
662098,7288326,-0.00
662198,7288326,0.00
662298,7288326,-0.00
662398,7288326,-0.00
662498,7288326,0.00
662598,7288326,-0.00
662698,7288326,-0.00
662798,7288326,0.00
662898,7288326,0.00
662998,7288326,0.00
663098,7288326,0.00
663198,7288326,-0.00
663298,7288326,-0.00
663398,7288326,-0.00
663498,7288326,-0.00
663598,7288326,0.00
663698,7288326,0.00
663798,7288326,0.00
663898,7288326,-0.00
663998,7288326,-0.00
664098,7288326,-0.00
664198,7288326,0.00
664298,7288326,0.00
652198,7288426,0.00
652298,7288426,0.00
652398,7288426,0.00
652498,7288426,0.00
652598,7288426,-0.00
652698,7288426,0.00
652798,7288426,-0.00
652898,7288426,0.00
652998,7288426,0.00
653098,7288426,-0.00
653198,7288426,0.00
653298,7288426,-0.00
653398,7288426,0.00
653498,7288426,-0.00
653598,7288426,0.00
653698,7288426,-0.00
653798,7288426,-0.00
653898,7288426,0.00
653998,7288426,-0.00
654098,7288426,0.00
654198,7288426,0.00
654298,7288426,-0.00
654398,7288426,0.00
654498,7288426,-0.00
654598,7288426,-0.00
654698,7288426,0.00
654798,7288426,0.00
654898,7288426,-0.00
654998,7288426,-0.00
655098,7288426,-0.00
655198,7288426,0.02
655298,7288426,0.55
655398,7288426,1.01
655498,7288426,1.00
655598,7288426,1.00
655698,7288426,1.00
655798,7288426,1.00
655898,7288426,1.00
655998,7288426,1.00
656098,7288426,1.00
656198,7288426,1.00
656298,7288426,1.00
656398,7288426,1.00
656498,7288426,1.00
656598,7288426,1.00
656698,7288426,1.00
656798,7288426,1.00
656898,7288426,1.00
656998,7288426,1.00
657098,7288426,1.00
657198,7288426,1.00
657298,7288426,1.00
657398,7288426,1.00
657498,7288426,1.00
657598,7288426,1.00
657698,7288426,1.00
657798,7288426,1.00
657898,7288426,1.00
657998,7288426,1.00
658098,7288426,1.00
658198,7288426,1.00
658298,7288426,1.00
658398,7288426,1.00
658498,7288426,1.00
658598,7288426,1.00
658698,7288426,1.00
658798,7288426,1.00
658898,7288426,1.00
658998,7288426,1.00
659098,7288426,1.00
659198,7288426,1.00
659298,7288426,1.00
659398,7288426,1.00
